user_id,item_id
4911,2688 36 2862 2210 3013 463 640 772 1831 3409
4912,1583 1223 3022 1560 2564 169 2256 1376 3529 640
4913,2297 36 2745 463 1505 1030 208 2757 2366 82
4914,472 2256 246 467 2370 2068 2774 1887 3677 482
4915,472 3022 3013 2862 1316 1223 1583 1039 2402 2564
4916,1223 472 772 1638 1354 2862 796 2210 2603 2470
4917,472 1315 989 2256 3677 650 2402 463 2370 512
4918,472 2297 183 989 1781 1223 3022 1315 3529 1039
4919,1543 1316 472 36 463 3409 3694 1615 2617 2314
4920,36 3013 1543 2862 3529 1316 3409 1583 2402 124
4921,1615 3350 406 2646 3367 3116 1193 3597 472 2297
4922,3694 3529 1211 2630 2603 36 2745 208 82 1505
4923,2564 1560 2646 472 3694 2256 3272 2603 1615 2054
4924,472 467 2402 989 2774 2068 3365 2370 1371 3677
4925,618 36 472 236 2165 1186 498 3151 1315 3022
4926,1831 2862 3153 1746 2186 2366 944 3059 2256 3350
4927,3022 1279 1039 1315 2510 1583 2732 2297 1808 2688
4928,640 584 3327 331 293 2338 1956 1583 472 1490
4929,989 1887 2370 2774 3677 1337 1633 1371 2342 3365
4930,246 2370 989 1560 2256 1887 3133 1470 1510 2862
4931,1831 640 2210 2688 2980 2757 2510 2630 3053 2626
4932,3022 3694 640 1831 2646 2630 1211 472 3529 1337
4933,1316 36 3022 2646 3059 1560 1831 169 3529 2256
4934,1039 1583 2862 2297 2210 3418 3692 1543 3013 472
4935,2210 2603 640 2297 2314 2331 2626 2602 543 3473
4936,640 2297 208 2646 2745 2630 2732 3534 3528 1960
4937,3529 2297 463 584 1615 1316 2564 2646 3022 1315
4938,3022 2297 1711 1583 3298 1039 2335 1240 3227 2256
4939,472 584 463 2980 1376 232 3000 160 312 1848
4940,3013 2862 2297 3153 1315 124 463 2646 476 2281
4941,476 3694 1337 2646 1211 2732 169 2314 3272 293
4942,472 3529 1223 36 2515 333 1543 1831 1560 640
4943,3151 2054 1057 2646 2817 2466 1840 406 3557 3367
4944,1583 3013 772 1223 2630 1354 463 1316 3131 2564
4945,36 2862 3013 1543 1583 3022 2664 1316 2067 796
4946,584 463 2387 3656 1300 1216 2653 2541 3670 1375
4947,208 472 2338 1956 1490 1809 2222 398 785 2175
4948,2210 3694 2261 1030 169 3142 2054 1831 1223 584
4949,2688 1583 169 2784 2980 3473 2626 2757 2331 3049
4950,2646 2210 2732 2297 1223 3013 36 584 2564 3692
4951,3382 2470 1583 1736 1300 3049 1831 2732 1699 584
4952,1376 2664 1030 2297 2956 1001 12 2768 1039 2652
4953,1583 2297 1039 2210 2603 2630 640 732 1831 1548
4954,618 472 620 36 1583 1186 1039 1638 2784 3423
4955,2256 467 246 1887 2370 2774 3365 3600 2342 482
4956,1808 3022 253 2165 2335 3000 3298 2119 2587 1240
4957,472 2664 463 3000 3013 1376 2387 1583 3022 1216
4958,1831 1956 472 1560 476 2297 1491 3022 3172 283
4959,3022 2630 463 1279 2534 2557 36 1039 971 472
4960,1543 1831 1223 1811 2314 1583 3327 2222 2129 1746
4961,472 1848 160 1868 1936 620 2653 3311 2732 3013
4962,1868 472 1545 452 2653 3656 3311 1560 3035 3529
4963,2210 3529 584 36 463 2366 3528 2768 293 1746
4964,472 1560 1316 3153 3022 2862 36 1638 1543 3529
4965,472 2054 3059 2256 1583 3142 2956 1560 2470 3022
4966,3409 1223 2784 1543 3423 1186 1560 772 2646 2297
4967,472 2402 1315 3013 3142 1039 2646 3409 1057 1316
4968,1039 2210 2402 3694 476 3272 1615 2054 1315 2366
4969,1583 36 1223 2732 1315 2402 3529 640 1560 2210
4970,2402 1337 989 1781 2256 382 188 1456 2297 3677
4971,1583 3022 2688 640 2630 2603 2297 2784 2314 1078
4972,1811 3529 2862 472 640 476 1223 584 2980 1615
4973,1831 463 208 2980 3046 3238 3327 785 1304 3022
4974,1039 640 2745 3694 1211 2297 2630 476 2646 2366
4975,1583 472 2210 2297 1211 2630 2688 2606 1887 3534
4976,472 1811 1583 3022 2732 2862 2297 1223 3013 3692
4977,1583 2067 2297 2626 3473 2342 183 1855 331 1640
4978,1039 463 1746 2338 36 2366 1248 1337 2175 169
4979,640 1831 3694 2297 208 1030 1960 109 1568 2757
4980,1337 1545 528 1686 3187 2862 2402 640 702 463
4981,2297 2636 3022 1583 169 1543 2862 3677 2732 1831
4982,467 246 2402 1315 989 512 1887 2774 3365 1337
4983,3677 2281 3402 37 2528 2862 3390 1543 2980 2646
4984,1583 3022 2980 640 2862 3013 3409 790 1316 3694
4985,2297 1211 1315 472 584 2732 2664 640 2980 3529
4986,1315 1279 2732 184 472 3022 2646 3151 2054 2862
4987,1583 1039 2297 2128 3418 1912 2603 214 2784 169
4988,246 2402 1337 1315 1887 2774 2370 3365 1422 650
4989,2862 36 472 3013 3022 1505 1316 3409 1560 1186
4990,2256 467 2370 1887 2068 2774 1371 382 3133 120
4991,3022 2646 1583 1811 1279 2732 1039 2297 1186 169
4992,3677 2402 2370 2256 1560 186 1337 989 1887 3119
4993,1543 3423 1583 472 3409 1638 741 796 3151 2784
4994,3365 1887 650 3256 2342 482 1456 463 2574 512
4995,2626 3534 2732 1960 119 1078 2862 1186 16 1560
4996,3529 2862 2297 3022 463 2557 2784 36 279 1039
4997,2402 183 304 1315 1633 1337 1223 3253 1475 1543
4998,618 3022 1583 3151 2817 1186 1039 3013 1638 132
4999,1583 3022 1211 472 3409 36 3153 1746 1615 2732
5000,2210 3013 3022 1223 36 584 1211 2757 790 2862
5001,640 1376 463 2980 2664 3656 1858 528 2387 1086
5002,2862 779 1583 1039 3151 1316 476 573 2470 1205
5003,2603 1354 3382 2745 3066 2470 569 1300 2840 1937
5004,2603 2980 3022 1583 2630 331 569 2210 3382 2297
5005,3423 1223 2210 3418 3013 2297 1211 3668 3153 2664
5006,2862 3022 1186 2784 1354 3409 3269 3153 741 3692
5007,3529 2564 472 640 463 208 2617 2757 124 487
5008,1223 2862 3013 2564 463 584 1315 3350 989 3153
5009,1039 1211 2210 1030 2630 1615 2956 3529 2768 2564
5010,1560 487 183 989 1956 1781 120 1223 1315 1456
5011,640 1831 3272 208 3529 1316 472 707 3022 3694
5012,1811 3298 3677 2119 3489 3338 663 760 3022 1711
5013,1560 467 989 1371 2342 3365 2068 120 527 3677
5014,2468 2602 3238 3022 799 1583 2210 2480 2688 283
5015,1223 3022 3153 3409 1583 3529 1316 796 3269 1638
5016,1039 1583 3013 3694 2564 3409 124 293 3022 2210
5017,36 2603 2630 2732 169 1223 3317 398 472 1316
5018,2067 543 3332 2602 1855 1401 2468 3048 398 3215
5019,3142 1102 472 1912 1315 1583 2502 3105 2327 2768
5020,1543 472 1223 2862 1560 124 463 3409 2564 1831
5021,463 584 1376 1858 2980 3000 1300 3262 160 1216
5022,472 3013 3529 1543 1039 1831 1316 1560 1615 640
5023,1868 472 3656 312 3035 702 2185 232 2814 584
5024,472 3022 36 1583 1543 1315 1039 3529 2402 2054
5025,1315 1543 124 2054 3013 472 463 640 1858 863
5026,472 2402 1315 2256 989 3677 467 382 1337 246
5027,3022 1223 2646 3409 3529 3153 1505 2709 779 1030
5028,2054 1560 1543 1316 1615 1831 1337 2297 124 3656
5029,472 1840 2646 1186 530 406 3557 1057 3227 2297
5030,1560 989 1315 2370 183 382 3133 2774 2409 2402
5031,472 3013 640 1811 1746 3350 69 3153 2076 1490
5032,1811 463 1371 2370 863 3116 2281 1831 1615 3409
5033,472 1279 2862 1505 3022 2688 132 1223 1583 3013
5034,1811 398 476 463 169 1030 2314 2054 1337 1223
5035,1831 3022 1583 3529 2297 2256 2210 1039 2757 2745
5036,779 463 772 3418 3692 472 3151 1505 3694 3153
5037,1560 472 989 2402 2068 1887 3677 2370 2774 1633
5038,2256 2732 3059 1102 2646 790 12 1583 2768 3528
5039,640 2387 528 160 1375 1868 1044 1593 1830 3371
5040,1223 3013 1583 3423 2664 472 1592 451 3022 2067
5041,2732 169 1240 3298 584 2587 1211 1315 1831 1811
5042,2980 3053 2688 476 212 3238 543 463 2067 1913
5043,2732 169 2603 463 2688 1315 1337 2673 2510 1615
5044,1831 3529 1223 472 463 1316 1543 124 3013 3409
5045,1831 1039 1583 2732 2297 463 2210 2664 3529 1211
5046,1560 989 802 2370 2068 1315 1887 2774 3656 1545
5047,331 183 1617 1248 3022 283 3172 1583 2630 2732
5048,472 1583 1543 1505 3529 2862 3423 1223 1279 1039
5049,463 584 2387 528 1300 3335 3262 1868 2541 1044
5050,1543 3013 1223 3529 472 2054 1039 1560 1831 463
5051,1560 989 1315 246 1337 3677 1887 2068 3600 382
5052,2646 3151 472 1840 2474 2165 2297 892 2817 3668
5053,1831 476 472 208 2617 1746 584 2169 1543 463
5054,3013 1316 36 1315 1057 1887 1615 1560 1223 2862
5055,1279 1583 36 3409 779 1186 3269 618 2732 741
5056,584 2980 2664 1638 1216 160 1848 1868 1830 3371
5057,1030 20 3418 36 2745 1583 3013 2527 2646 3051
5058,1039 2210 640 3013 1223 2256 2757 3694 2630 1186
5059,618 3423 132 1223 3269 2931 1583 1315 2510 1997
5060,2297 476 2626 2194 2745 3528 2338 1078 2956 3317
5061,1831 472 1039 208 2314 3409 2745 1546 1186 1211
5062,1583 2564 2297 2862 863 2210 3694 1039 3402 2980
5063,1211 2210 2862 2630 1615 2603 2617 2688 398 2366
5064,1699 2603 619 2745 2068 1354 2256 463 1913 640
5065,1811 2636 3677 204 2281 169 2297 1711 1186 1240
5066,1583 2297 1211 2757 3692 472 1223 3529 208 1463
5067,2784 640 1638 3013 2210 1316 2732 3131 2862 3424
5068,1039 3409 3692 36 2862 2603 3418 779 1560 2054
5069,36 2862 3022 1583 1279 1223 472 1039 3013 1543
5070,1583 1039 472 3692 2402 2054 463 3013 3529 2757
5071,640 208 124 1337 2757 2862 3409 2054 1583 2564
5072,3529 2297 1211 463 214 1279 1831 208 2688 3317
5073,2862 1583 1223 3694 3692 3142 1376 208 2673 944
5074,1279 1223 36 1505 2603 618 2862 2510 401 3418
5075,2067 1279 640 208 3694 2732 3529 3013 1543 1831
5076,2646 2732 472 2054 1583 1376 3142 2673 2256 1057
5077,472 989 2402 1315 2342 1337 3677 3256 482 382
5078,1315 1560 3529 2862 989 188 2281 183 1543 2528
5079,1223 472 1615 3409 2862 584 2980 94 463 2757
5080,2862 3409 1354 476 1560 1638 463 2402 132 1831
5081,1583 2210 2646 2630 3692 2862 2688 2128 2222 3238
5082,1831 3013 476 3529 3272 2630 1583 584 2980 1039
5083,584 2366 2342 1746 1337 1304 2468 2250 1543 169
5084,2297 1186 36 2646 2862 2732 463 1811 2603 1543
5085,2732 1583 1039 2297 584 476 472 2210 169 293
5086,2862 472 463 3272 1615 2297 1304 1030 944 1315
5087,3013 3529 1831 1316 3409 3153 463 1371 487 1811
5088,2732 472 1315 1223 3409 1316 3059 36 169 2688
5089,472 2256 1560 1505 1315 467 1223 2402 512 246
5090,2297 1546 398 119 1030 36 2501 2688 563 1746
5091,3529 1831 2256 584 1560 2128 1057 2314 863 36
5092,640 1831 1912 1376 169 2256 2054 3409 3059 3153
5093,3013 640 584 2862 3402 1337 1039 2757 989 3694
5094,1186 2297 3022 169 3677 1615 2528 1831 584 1211
5095,1376 1638 528 3335 1216 2653 1300 3262 3371 1375
5096,472 2054 1615 37 1887 1371 2370 3448 3390 3116
5097,472 3692 3142 2402 2732 2646 1811 3105 2502 1315
5098,3013 2402 3153 3409 124 2054 1560 2564 1811 463
5099,1543 472 124 2054 1831 640 463 2617 584 3350
5100,476 1316 2210 2564 640 3692 124 2054 2862 512
5101,1223 3013 1315 2402 1316 3529 1543 124 3153 2528
5102,476 3529 472 463 1615 1316 2314 3272 1543 3441
5103,523 36 2293 1638 472 1279 2784 2510 1583 2862
5104,3529 1831 1615 476 640 2980 1560 1543 863 584
5105,569 2127 1699 3110 2840 1300 3349 3022 853 3107
5106,1039 3022 463 169 2646 1831 2256 640 124 2402
5107,640 1560 2630 476 36 2297 1811 1315 2688 2327
5108,2688 2784 1337 36 989 3013 3692 1223 2862 618
5109,2862 3013 1223 3529 1039 1583 796 2402 3272 618
5110,1583 2688 2630 169 584 1560 3013 2510 2402 2602
5111,246 1560 1887 989 3677 1337 2068 1315 2342 482
5112,3694 1811 2630 2745 2980 3529 204 331 2768 169
5113,208 3153 1960 2314 1811 512 2510 618 2664 3151
5114,2862 472 3269 3151 3529 1315 1543 1583 1039 1638
5115,472 2646 1811 2054 2256 1583 1376 3142 922 1315
5116,2256 3066 1300 853 1216 1197 3349 1516 1937 3107
5117,1316 1223 2402 463 640 1315 1337 1615 2980 1950
5118,640 3694 36 2745 584 2757 2688 1030 208 2980
5119,2470 1300 1216 601 3349 853 1736 1937 3159 1197
5120,1583 3022 472 2784 2732 1039 36 169 2862 3692
5121,3022 640 2510 2210 2602 2630 3053 1039 183 3473
5122,2194 1615 1560 2297 1583 1365 3022 3005 3046 3013
5123,472 2402 2256 2774 1315 3365 1887 3677 3205 482
5124,1543 3529 3151 3022 1315 1583 2784 1279 3694 779
5125,2784 2626 2862 2757 1039 1279 2501 543 584 472
5126,640 3529 472 463 1490 3022 2297 183 1617 2617
5127,1337 472 1868 1086 312 3311 452 802 1583 3529
5128,1039 36 463 472 3692 3153 2630 772 3423 1811
5129,1543 1316 3022 3153 1315 1583 36 2564 1039 2528
5130,3529 476 2297 463 1030 208 2626 36 1809 2129
5131,1223 1543 472 3409 3529 1831 1560 1315 2564 1615
5132,1831 2210 2297 2757 584 2646 1543 1211 772 2564
5133,1316 1223 3409 1831 1543 1560 3022 640 3529 1039
5134,472 3694 1316 2314 2630 169 3153 487 621 3059
5135,1316 3022 2402 1039 2862 3694 584 169 2745 1505
5136,472 1560 1337 120 3677 2256 467 246 1315 2068
5137,1057 1615 2297 406 184 1279 3151 2474 472 1439
5138,2646 1279 3151 2466 132 406 253 472 1615 2862
5139,3022 3529 640 472 2757 1211 863 293 2956 2664
5140,1376 467 3402 2510 2630 2402 1543 168 2256 944
5141,472 2732 1315 2297 1615 1543 3350 1223 1840 530
5142,1583 1039 3694 2630 1211 2646 208 2603 1956 36
5143,2630 3694 463 2956 3692 3534 3272 1328 2768 36
5144,472 2402 2256 467 246 3677 186 1887 2370 2774
5145,1039 3022 2862 472 1403 2210 2732 2646 3013 1592
5146,640 2210 1711 1223 2630 463 1543 2342 3694 944
5147,2402 989 1337 2774 512 1781 3205 1371 1315 527
5148,1039 2297 2732 1211 3022 2862 1057 2664 1376 584
5149,1039 1583 2862 1223 3013 2784 1638 3529 169 2557
5150,3013 1315 3402 3409 124 1223 2402 2862 1560 3529
5151,2210 2297 2862 2688 1543 2757 1279 2745 2534 3131
5152,1583 2732 584 1811 2646 2980 1240 1039 2587 640
5153,1279 3298 2862 1831 472 1543 1039 2256 1811 2165
5154,36 618 472 1543 1186 3013 3022 1505 741 779
5155,640 1831 2210 3022 476 1039 1583 1560 2630 1211
5156,1560 3529 1315 1831 69 3423 883 3022 1590 2528
5157,3022 2630 1831 2603 3694 2757 476 463 1030 208
5158,1543 3409 3153 476 1831 2617 463 487 94 208
5159,569 2840 1699 1516 1736 1937 2292 1190 1583 2908
5160,1583 2745 640 2256 2297 2630 1039 463 1223 2732
5161,584 2757 476 463 1956 208 1583 398 1039 2297
5162,640 169 472 1211 2402 1337 1615 3172 944 119
5163,36 472 1583 1560 3409 2784 2646 1279 707 618
5164,3059 584 1223 3694 1316 2630 3528 476 2768 1211
5165,2646 3409 1315 36 1831 2297 463 3529 2833 2314
5166,2862 1223 3013 472 3153 1505 3423 1316 463 1039
5167,2980 1858 528 1300 620 1216 3656 160 1868 36
5168,1543 3529 1315 1223 1316 1831 3153 94 476 2054
5169,2345 472 1337 1868 3656 452 1086 1686 3529 3406
5170,476 1543 1560 472 2564 2862 1583 2314 293 1039
5171,3013 1560 2862 124 463 1831 3409 2564 3153 863
5172,36 2862 3013 472 1505 1316 3151 3269 3529 3022
5173,2732 1543 1831 1223 1956 1315 476 3694 208 2402
5174,36 3013 1638 3151 573 1543 741 1039 3022 1315
5175,472 1337 989 467 1560 1887 2342 3656 528 3677
5176,2862 1543 1223 3409 1186 1583 2784 1039 3153 3424
5177,1583 2603 640 584 2757 463 1505 2626 3418 2646
5178,1583 3409 3013 1223 1039 3022 36 2862 1615 3423
5179,2564 1316 1543 2210 3409 1811 2054 3153 36 1223
5180,1223 472 3013 3153 3409 3423 124 3022 1583 1560
5181,1223 1543 2617 1916 1950 2314 2054 1583 1615 208
5182,472 1560 989 2370 2256 2402 3677 2068 1337 2774
5183,3022 1039 36 1223 2603 3418 2165 1808 476 2732
5184,2256 3119 120 528 183 234 650 802 2281 1470
5185,3013 3529 1560 2054 2564 2862 463 640 1315 1831
5186,1583 1831 476 3529 1186 3059 1211 463 2646 944
5187,463 584 2980 1858 1638 1376 1300 3656 160 2541
5188,3022 3013 472 1543 2862 1583 3269 3409 3529 3153
5189,1831 1615 1560 640 476 463 2297 1223 1583 1039
5190,2256 989 1315 1337 1633 2342 2068 527 3415 382
5191,1543 1316 1811 1560 463 3529 2862 124 863 1376
5192,1583 2564 3013 1223 1615 1039 2732 3694 1831 3409
5193,1583 3529 1831 1354 569 3013 2297 1699 640 2470
5194,863 2402 1811 2980 2528 3116 1227 37 3067 2308
5195,1505 476 3694 3418 3409 584 2688 772 971 1568
5196,2862 472 3022 36 1186 1223 1638 1039 741 573
5197,1316 2862 1543 2370 2732 1223 1615 3272 3529 2502
5198,640 2297 2757 3534 463 2768 2338 2468 3327 3528
5199,2630 3529 398 2342 463 3473 1086 119 1223 3172
5200,1583 1831 2297 640 2732 2630 2210 2510 2067 2784
5201,3022 2470 3529 584 868 2297 1223 569 2630 2210
5202,2630 2688 2980 1039 2602 2331 2342 2784 183 331
5203,3338 1039 2297 1583 2646 2732 2980 1831 1652 584
5204,3013 3022 1831 584 1039 1560 2210 476 3441 3694
5205,3022 1583 2297 640 1315 1039 1560 2256 1376 3423
5206,472 183 120 1315 1337 1887 1223 1633 188 3677
5207,2210 2603 3694 640 208 2757 2626 476 2646 1030
5208,1583 1039 640 2297 3529 2732 2630 584 3694 169
5209,1560 1337 246 1887 2774 1668 2342 2068 3205 650
5210,3013 1316 1560 1039 3153 1831 3022 1615 640 1811
5211,1039 2688 2054 1560 1376 1811 2342 3051 2862 82
5212,3153 1560 1315 124 2402 476 3402 1831 1615 2564
5213,1039 476 3694 2564 208 1030 1211 36 1376 1960
5214,1831 640 2297 2067 2314 2757 3049 543 1855 183
5215,1583 3529 472 1811 1543 1039 463 1831 2297 2646
5216,3529 1223 3013 1560 472 1315 640 69 3153 2054
5217,2862 2564 1831 3409 1223 1560 3153 476 2054 772
5218,1223 472 1543 2862 3153 3409 1560 36 463 2402
5219,3529 1316 476 2054 2617 584 94 208 487 463
5220,472 2054 2402 3409 3022 1279 1811 1583 236 2646
5221,2564 3153 2054 3367 1831 3409 2128 69 476 1583
5222,1223 1039 640 1543 3022 1615 2732 2630 3327 36
5223,1354 1913 3022 1699 601 1736 3349 1197 3159 1937
5224,2732 2314 2980 2784 2757 584 2342 3332 183 3053
5225,1560 1831 208 124 1316 1615 3013 1811 2564 2128
5226,989 467 2774 2342 2256 3022 2281 3677 650 1475
5227,640 2603 208 3529 2626 3692 1223 2468 2342 3053
5228,1456 382 246 802 467 1315 3677 1086 1887 1868
5229,2210 640 2630 584 2314 3473 2342 2784 3049 3215
5230,1560 2256 1887 467 246 989 3600 1337 3677 2370
5231,36 472 2862 1223 1354 3269 2054 1638 2817 2564
5232,1560 1337 467 1887 528 2256 2774 3677 1371 3365
5233,640 3529 2980 584 472 1956 331 1615 1746 463
5234,472 2370 2256 1887 1315 1337 1371 3205 3677 3256
5235,1039 1831 3529 584 476 2757 208 463 2980 2646
5236,3022 2646 1831 1615 2630 1316 1186 2281 472 3013
5237,2210 640 3694 2980 36 2468 2342 3528 1960 3053
5238,3409 1223 584 3272 36 640 1505 2664 463 1039
5239,472 2862 1223 1543 1505 3153 3409 3529 3022 1560
5240,1223 1831 640 2054 2564 1337 463 208 2617 3327
5241,2603 3382 569 3066 2127 1913 3110 2470 1516 601
5242,2732 2054 1615 1376 472 2256 3142 2308 1001 2768
5243,2342 2510 2732 1583 472 3022 3269 2817 640 2688
5244,1039 1831 36 3013 1543 2732 3423 2862 2210 1560
5245,3529 1039 3013 463 1543 1831 2564 3692 2745 790
5246,1831 463 2757 208 2980 1746 3441 1490 1583 3022
5247,2510 2862 3409 3692 2784 1491 3049 1211 1216 1811
5248,472 3423 3013 1831 2564 1376 1316 1223 2297 2862
5249,640 1583 1831 2297 1039 2956 99 646 2732 2210
5250,2732 1583 1543 1615 3059 2256 790 3022 2664 1039
5251,1956 463 2630 2194 3694 2646 1746 2338 1211 2222
5252,3409 472 2617 2515 1223 1505 3022 1583 3529 3441
5253,2564 2630 476 1543 1223 3694 398 208 944 1546
5254,3022 3529 640 2630 1223 1316 2603 1543 2256 512
5255,3022 1583 1811 1711 2297 1831 2646 2335 584 2281
5256,36 3022 1186 1039 1223 2510 3529 3269 3424 772
5257,3022 1279 1039 1223 796 640 2603 3151 1505 1543
5258,1960 1211 3409 1505 2067 2564 136 2862 1912 1279
5259,2297 2210 3013 3529 2862 3409 2630 1811 463 2054
5260,36 3423 2564 3022 1039 3692 2732 1316 1057 3409
5261,3022 3529 2297 1223 472 36 3013 1543 3269 2688
5262,989 2256 1315 246 467 2370 1371 3365 2774 1781
5263,1223 36 3013 2664 3529 2510 3022 796 463 1859
5264,3022 640 1583 472 2210 2297 2630 2603 2757 2402
5265,1583 3022 1039 2980 2210 2732 584 640 1956 169
5266,640 2757 2314 2688 2630 2732 2603 283 2510 3053
5267,3022 2327 2603 2617 3423 3272 3692 584 2502 2067
5268,1831 3529 208 472 1543 1316 293 2617 3272 3441
5269,36 1543 208 169 2646 2314 2768 944 1592 2067
5270,640 2630 3529 1831 2210 3694 1223 463 1560 2688
5271,2862 1811 1223 1039 1831 2054 2636 1543 3298 2256
5272,3022 1211 2980 3529 2603 476 2757 1831 208 2129
5273,3013 1223 1543 1279 3423 1354 1039 1638 779 1505
5274,1316 1223 3529 1543 1831 472 2862 463 3022 640
5275,2732 2510 2784 3473 543 3049 3332 1007 2501 1640
5276,3529 476 398 3327 1809 563 208 1337 2194 3358
5277,1583 1615 3227 1711 2862 2281 1831 1543 463 1223
5278,1216 3110 601 1197 2840 1937 1516 2541 1736 1401
5279,36 2603 1505 2757 472 1746 2331 2626 3418 2862
5280,3423 1279 618 2862 1223 3409 796 779 1543 3022
5281,3022 1583 2297 640 1211 2630 3694 1831 3529 1223
5282,2297 2210 2732 3022 2630 1223 2862 2646 1211 3694
5283,463 472 2664 1858 3335 1376 2387 1638 2541 528
5284,1279 93 3013 1638 523 2862 1039 1354 2510 2784
5285,1560 36 1583 472 3022 3013 1030 1039 2261 2297
5286,472 1560 989 2402 1371 1337 2256 1887 2862 1543
5287,472 3600 1868 452 2402 1545 3529 1315 702 312
5288,1039 1583 1279 36 3692 2646 2470 796 1811 2603
5289,2297 2630 2646 1505 208 472 1030 2757 2366 584
5290,1223 1560 1315 2054 124 3272 1831 463 3022 640
5291,2603 3013 169 472 1316 1223 2732 2745 2067 93
5292,3059 2256 1376 1615 361 1912 1583 790 3402 2370
5293,472 1337 1868 802 3013 79 2402 312 2345 2653
5294,472 1223 1543 1560 2862 863 3529 2297 3409 3402
5295,2068 3205 1633 527 650 2376 3133 1470 528 120
5296,36 1223 3013 2862 2402 3022 3269 3153 1279 989
5297,1583 3013 36 1186 512 69 2664 331 3350 106
5298,36 2688 2510 3409 1279 2784 1316 1831 3131 1211
5299,3409 640 1315 584 2297 208 2314 3272 3022 487
5300,2402 3153 3409 1560 3529 124 1831 2474 707 2564
5301,3529 640 2297 1583 3022 1560 2980 472 1543 3013
5302,36 2603 1505 1223 169 1279 1186 3529 1831 779
5303,2054 1184 3350 3669 530 1193 1746 406 472 1811
5304,3013 1583 2862 1223 1315 1316 2297 3529 1039 1831
5305,3022 2210 2603 640 476 1211 214 463 2757 2630
5306,36 472 772 2564 1223 3423 2862 618 3692 2603
5307,2862 1543 472 1316 1831 3022 3153 1583 2297 1811
5308,2732 3418 3131 3022 3142 2646 472 2256 1376 3423
5309,1583 2297 1505 1223 1211 463 169 2757 2732 1316
5310,1039 2297 2603 463 1186 2630 1615 2054 1543 2626
5311,463 584 2980 1638 1216 3000 2653 1300 232 1868
5312,3013 463 584 2980 3692 2617 36 2186 2366 2370
5313,3022 3423 1583 2862 472 3013 1543 1316 3529 3409
5314,1223 2862 3153 36 3529 1543 2402 1315 779 1279
5315,2646 2256 169 944 640 3528 2688 1831 2331 2626
5316,1039 2564 36 3013 472 2673 2745 2534 1045 3441
5317,2603 3473 3053 2468 543 119 1855 1546 1216 1328
5318,1831 584 208 472 3013 640 463 1811 124 1316
5319,1560 2646 3529 1583 3022 1811 94 1039 863 169
5320,1583 3528 3013 772 1279 922 1809 472 3409 2314
5321,1543 472 3409 3153 1560 989 94 3402 2128 640
5322,3529 2297 1831 1505 2603 463 472 640 1211 2210
5323,2862 3529 69 472 124 1316 3350 1560 3402 1315
5324,2564 1560 3153 2862 2297 1337 124 1916 863 2515
5325,989 2402 2370 1315 1337 186 183 512 1633 1052
5326,472 1223 2564 3142 1057 3409 1615 1811 3022 37
5327,3022 1039 2688 1560 3013 2630 1223 463 2603 3694
5328,2210 1831 2510 3473 2784 2314 2980 543 2757 584
5329,1223 3013 472 3409 463 2054 2265 1279 1039 2128
5330,472 2297 1223 2862 36 1831 2603 2210 3529 1543
5331,1831 2210 476 2626 2630 36 3534 293 2331 2468
5332,1560 1337 2281 3529 1811 584 3022 2370 1223 1316
5333,1543 1223 1316 472 2862 3022 2314 36 3423 169
5334,1831 208 463 640 1543 1560 2297 1809 3022 650
5335,2862 3013 2564 2402 989 476 2054 1811 69 1583
5336,3022 1583 472 132 2862 93 2732 1638 796 2297
5337,2732 2210 1855 1078 2980 2331 2626 2757 584 2501
5338,2862 120 1315 1560 2402 1223 124 1337 3013 1543
5339,1560 2402 512 3677 1337 382 1887 2068 246 989
5340,1315 1615 472 3153 2862 1831 1223 1583 1039 640
5341,2732 1560 3022 3013 1223 1316 124 2297 1039 883
5342,1223 3013 3529 472 1039 1543 1186 3153 1638 3269
5343,472 1583 2646 2732 1316 2054 1057 169 922 1039
5344,3529 640 1223 1583 1039 463 2297 2757 3013 3022
5345,3022 1831 472 1039 640 1560 584 3529 2210 989
5346,1039 169 1316 463 2297 640 3418 2630 779 476
5347,2470 3692 1811 640 584 3059 2210 1808 169 472
5348,1211 640 3694 1030 2331 1078 2646 82 2342 621
5349,1279 3423 1223 3013 3151 1638 169 3153 3529 1548
5350,2862 3022 472 1039 1615 2732 3529 3142 2297 2314
5351,1223 2862 2732 3013 3692 3529 3022 1376 2054 1505
5352,779 2784 3151 1039 3692 1316 1583 3269 3418 3142
5353,1583 2732 2210 2603 2630 584 2626 1078 2602 2314
5354,2210 463 2366 584 2646 3317 214 3528 3262 109
5355,1583 2210 3529 1211 584 2603 944 2980 2745 36
5356,472 463 640 3656 584 528 1337 2664 1376 1272
5357,584 1376 640 2980 1638 3000 3013 528 2732 2646
5358,3529 36 463 2745 3418 1546 2468 3317 1568 3053
5359,169 1211 2210 2646 2732 3694 2664 3022 3023 2630
5360,1583 3529 476 1223 208 2646 2980 2366 2564 2688
5361,472 640 463 1638 2980 584 1858 3000 2387 1300
5362,1223 2564 1831 640 1560 476 1746 2617 208 293
5363,1583 1808 2297 2646 2862 1560 184 1223 3059 1211
5364,1583 2564 1039 2297 36 2732 2603 476 2862 3694
5365,1193 2281 2636 406 863 37 1227 2297 3390 867
5366,36 2402 3694 2862 3022 1039 2732 3423 3272 3023
5367,2564 36 472 3529 1223 3022 1831 2862 3272 1543
